Name,Type,Province,District,Review_Author,Rating,User_Review,Photo_URL,Place_ID
Temple of the Tooth Relic,Attraction,Central,Kandy,Breath,5,"The Dalada Maligawa is truly a sacred and peaceful place filled with history and spiritual beauty. The atmosphere is calm and respectful, and the architecture is breathtaking. A must-visit in Kandy to experience Sri Lanka’s deep culture and devotion. Absolutely five stars! 🌸🙏",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2c7i7yJLL2X1l61IoJYKJVe3L20H8WvmpLwIUInfrzcMuVMvRJRSXtV7WhX32q8jXtjEk1wYJXmn0xwu5di7jKgI51x0BDDJShjE2w_qpNyVQ2q2rMMARZEZzTf3v0xFBXim7uKesHqpuf8LI5eNsDMbqTztprrLtfxNq4kaXpOhGUpObllaivDXujuoadtLhe0xQDKzgHJ7kHSg9bQM9ZVNX9PdpyBeESmVaIutCfRgE0EzEyFOOfMsqOqUqs_RZ2B7ivXj4JSVvq0GJFzwjmkd3E9mJZOFCd6-T1KIroxVDNpSaleFjVhtc5M4j8nOG3dZAyIcIO5JlvvgWL0tSRmkkr7kcVA_nLcpYh7STq5WSDVIZyZhwNFbgVnxYntWpUudCdC-peJdgUgC4hH5Bu-G70UfCHNasMWec112MpmRzXnACNc98FD8ctApfkiSfSLuCKbPs8d5vcNQ6ZRyeVTyG5Api1FHDsKXsU4w3STYT-hSjrgzaGJ40t_4t5ubBMguhPr83_B7LxBer9cH94irrii-4aXxMzylYjRmM0vYR6GB5c_7ieqREWQ3rsUTmpvEZ9D&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ9ftJsS1m4zoRh-gVwQrXZYE
Temple of the Tooth Relic,Attraction,Central,Kandy,Manoj Kumar,5,"The Buddha Tooth Relic Temple (Sri Dalada Maligawa) in Kandy is a spectacular and deeply spiritual site with great historical importance. The temple houses the revered tooth relic of Lord Buddha, attracting pilgrims and travelers from around the world. The stunning Kandyan architecture, intricate carvings, and peaceful lake surroundings make every visit truly memorable. Rituals and ceremonies held here offer a unique glimpse into Sri Lanka’s rich Buddhist traditions. The temple’s serene ambience and welcoming atmosphere create an uplifting experience for all who visit—an absolute highlight of any trip to Kandy",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2c7i7yJLL2X1l61IoJYKJVe3L20H8WvmpLwIUInfrzcMuVMvRJRSXtV7WhX32q8jXtjEk1wYJXmn0xwu5di7jKgI51x0BDDJShjE2w_qpNyVQ2q2rMMARZEZzTf3v0xFBXim7uKesHqpuf8LI5eNsDMbqTztprrLtfxNq4kaXpOhGUpObllaivDXujuoadtLhe0xQDKzgHJ7kHSg9bQM9ZVNX9PdpyBeESmVaIutCfRgE0EzEyFOOfMsqOqUqs_RZ2B7ivXj4JSVvq0GJFzwjmkd3E9mJZOFCd6-T1KIroxVDNpSaleFjVhtc5M4j8nOG3dZAyIcIO5JlvvgWL0tSRmkkr7kcVA_nLcpYh7STq5WSDVIZyZhwNFbgVnxYntWpUudCdC-peJdgUgC4hH5Bu-G70UfCHNasMWec112MpmRzXnACNc98FD8ctApfkiSfSLuCKbPs8d5vcNQ6ZRyeVTyG5Api1FHDsKXsU4w3STYT-hSjrgzaGJ40t_4t5ubBMguhPr83_B7LxBer9cH94irrii-4aXxMzylYjRmM0vYR6GB5c_7ieqREWQ3rsUTmpvEZ9D&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ9ftJsS1m4zoRh-gVwQrXZYE
Temple of the Tooth Relic,Attraction,Central,Kandy,Aparna Kumar,5,"Visiting Sri Dalada Maligawa was a profoundly moving experience — this isn’t just a temple, it’s Sri Lanka’s beating spiritual heart. The Temple of the Sacred Tooth Relic in Kandy holds more than the tooth of the Buddha; it holds centuries of history, tradition, and devotion that still ripple through every ceremony and corridor.

From the moment you walk past the majestic Makara Thorana gateway, cross the moat, through the “Walakulu Bamma” (Cloud Wall), you can almost feel the weight of kings who built, preserved, destroyed, and rebuilt this site to protect the relic. The architecture — Kandyan style intricate wood and ivory carving, golden canopies, the sacred chamber that holds the relic in nested golden caskets — is breathtaking.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2c7i7yJLL2X1l61IoJYKJVe3L20H8WvmpLwIUInfrzcMuVMvRJRSXtV7WhX32q8jXtjEk1wYJXmn0xwu5di7jKgI51x0BDDJShjE2w_qpNyVQ2q2rMMARZEZzTf3v0xFBXim7uKesHqpuf8LI5eNsDMbqTztprrLtfxNq4kaXpOhGUpObllaivDXujuoadtLhe0xQDKzgHJ7kHSg9bQM9ZVNX9PdpyBeESmVaIutCfRgE0EzEyFOOfMsqOqUqs_RZ2B7ivXj4JSVvq0GJFzwjmkd3E9mJZOFCd6-T1KIroxVDNpSaleFjVhtc5M4j8nOG3dZAyIcIO5JlvvgWL0tSRmkkr7kcVA_nLcpYh7STq5WSDVIZyZhwNFbgVnxYntWpUudCdC-peJdgUgC4hH5Bu-G70UfCHNasMWec112MpmRzXnACNc98FD8ctApfkiSfSLuCKbPs8d5vcNQ6ZRyeVTyG5Api1FHDsKXsU4w3STYT-hSjrgzaGJ40t_4t5ubBMguhPr83_B7LxBer9cH94irrii-4aXxMzylYjRmM0vYR6GB5c_7ieqREWQ3rsUTmpvEZ9D&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ9ftJsS1m4zoRh-gVwQrXZYE
Temple of the Tooth Relic,Attraction,Central,Kandy,Amit Kumar Shaw,4,Place has much more local relevance if you deep dive into history. Great connection with India and how the tooth was brought. Extremely clean and do explore the museums inside because most people skip that. It’s a bit pricey for the location but I guess it all goes into maintenance so worth it.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2c7i7yJLL2X1l61IoJYKJVe3L20H8WvmpLwIUInfrzcMuVMvRJRSXtV7WhX32q8jXtjEk1wYJXmn0xwu5di7jKgI51x0BDDJShjE2w_qpNyVQ2q2rMMARZEZzTf3v0xFBXim7uKesHqpuf8LI5eNsDMbqTztprrLtfxNq4kaXpOhGUpObllaivDXujuoadtLhe0xQDKzgHJ7kHSg9bQM9ZVNX9PdpyBeESmVaIutCfRgE0EzEyFOOfMsqOqUqs_RZ2B7ivXj4JSVvq0GJFzwjmkd3E9mJZOFCd6-T1KIroxVDNpSaleFjVhtc5M4j8nOG3dZAyIcIO5JlvvgWL0tSRmkkr7kcVA_nLcpYh7STq5WSDVIZyZhwNFbgVnxYntWpUudCdC-peJdgUgC4hH5Bu-G70UfCHNasMWec112MpmRzXnACNc98FD8ctApfkiSfSLuCKbPs8d5vcNQ6ZRyeVTyG5Api1FHDsKXsU4w3STYT-hSjrgzaGJ40t_4t5ubBMguhPr83_B7LxBer9cH94irrii-4aXxMzylYjRmM0vYR6GB5c_7ieqREWQ3rsUTmpvEZ9D&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ9ftJsS1m4zoRh-gVwQrXZYE
Temple of the Tooth Relic,Attraction,Central,Kandy,Nyesha Sen,4,"A lovely temple for the Buddhists that is extremely sacred because of the tooth that was recovered from the pure of lord Buddha. That tooth has been preserved here and is worshipped as a part of the lord himself. The tooth bears huge significance for being equivalent to Lord Buddha or as the last remains of him.

You must leave your shoes and enter the temple with flowers that can be offered inside. There are two floors, ground and first wherein the chanting and prayer happens.

If you get time, you must sit and take in the full experience. There's a museum as well to visit. I would recommend this place to everyone visiting Kandy.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2c7i7yJLL2X1l61IoJYKJVe3L20H8WvmpLwIUInfrzcMuVMvRJRSXtV7WhX32q8jXtjEk1wYJXmn0xwu5di7jKgI51x0BDDJShjE2w_qpNyVQ2q2rMMARZEZzTf3v0xFBXim7uKesHqpuf8LI5eNsDMbqTztprrLtfxNq4kaXpOhGUpObllaivDXujuoadtLhe0xQDKzgHJ7kHSg9bQM9ZVNX9PdpyBeESmVaIutCfRgE0EzEyFOOfMsqOqUqs_RZ2B7ivXj4JSVvq0GJFzwjmkd3E9mJZOFCd6-T1KIroxVDNpSaleFjVhtc5M4j8nOG3dZAyIcIO5JlvvgWL0tSRmkkr7kcVA_nLcpYh7STq5WSDVIZyZhwNFbgVnxYntWpUudCdC-peJdgUgC4hH5Bu-G70UfCHNasMWec112MpmRzXnACNc98FD8ctApfkiSfSLuCKbPs8d5vcNQ6ZRyeVTyG5Api1FHDsKXsU4w3STYT-hSjrgzaGJ40t_4t5ubBMguhPr83_B7LxBer9cH94irrii-4aXxMzylYjRmM0vYR6GB5c_7ieqREWQ3rsUTmpvEZ9D&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ9ftJsS1m4zoRh-gVwQrXZYE
Peradeniya Botanical Garden,Attraction,Central,Kandy,Richard Brandon,5,"The Royal Botanical Garden in Kandy is one of the most beautiful and peaceful places I have ever visited. The moment you walk in you feel surrounded by nature in its purest form. The variety of trees, flowers and plants is incredible and you can spend hours just wandering through the paths without getting bored. The orchid house is stunning and the collection of palm trees creates such a unique atmosphere. I really enjoyed the wide open lawns where you can sit down and take in the scenery while watching families, couples and travelers enjoying the same calmness. The garden is very well maintained and it feels like every corner has something different to discover whether it is giant bamboos, bright tropical flowers or ancient trees with roots spreading like art across the ground.

It is also a great place to escape the busy city for a few hours. The air feels fresher here and the whole environment is relaxing and refreshing. If you love photography or simply want to connect with nature this is a perfect spot. I would highly recommend visiting the Royal Botanical Garden if you are in Kandy. It is not just a tourist attraction but truly a natural treasure that leaves you feeling inspired and peaceful.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dqW6_FoChTobNCrFKeMrp2x1QXuhw73-zWGuNjuxlf3vngcyQq_l4R5RWMkUrQc6kkug_5Jr2v9qBTpv0kMu385lcyvQ5kmcMIGvSHVY_Rs2Og0mYsd8FYuKk3Vbq_xdPuvXcVINPUnUcFe0eV9jbuWCZXwmQKSGq4g1hSEPU3J8bnxHX3er5cJQEHtT8HnHhPFz50KVzRMTT7bZ2qGMthwZOECEKFLMpkqtQ2j_FECfW3ILTYoZkaKo75M80NI2AXYCCfhnsyy65MqusNoGJB2jCK8WKvT2MR0FkNIInl7L8rlw4F796tG0dpmTBRNJUio6mTjk0TZGJCKhBjRR28wgNzi47xnroyVdPvgiUIFCnEFx0ggpzHbgMTnJP-KH38BMpcmLrmavu4DS5LYBGtWvR5dZffQhFsaZ5Uzjtkj64-DLRRey-sCcMIwScC-vt-s0uWccG61oElwcwKAf8C2amNown2GkIZHV32irtVj4oKzt8hkALfMi8SMQaqa_5j9hVIOXuaPmazYeB_QiydAR5nADUAkYH_9cqX4q-soTbUUkUgoG2fQWIf7B4aMyaANAGdL4ZyzozeDglXyvrOqR4&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ_ZUvrpBo4zoRMxJ5v8KOzpI
Peradeniya Botanical Garden,Attraction,Central,Kandy,gt live,5,"A Refreshing Escape at Peradeniya Royal Botanical Gardens

Visiting the Royal Botanical Gardens in Peradeniya was an absolute delight. The lush greenery, vibrant flowers, and beautifully maintained landscapes make it a perfect spot to unwind and reconnect with nature.

From towering palm avenues to exotic orchids and serene lakes, every corner offers something breathtaking. The gardens are well-organized, clean, and ideal for photography, picnics, or a peaceful walk.

Highly recommend this gem to anyone visiting Kandy, it’s a must-see for nature lovers and explorers alike.. Rating: 10/10",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dqW6_FoChTobNCrFKeMrp2x1QXuhw73-zWGuNjuxlf3vngcyQq_l4R5RWMkUrQc6kkug_5Jr2v9qBTpv0kMu385lcyvQ5kmcMIGvSHVY_Rs2Og0mYsd8FYuKk3Vbq_xdPuvXcVINPUnUcFe0eV9jbuWCZXwmQKSGq4g1hSEPU3J8bnxHX3er5cJQEHtT8HnHhPFz50KVzRMTT7bZ2qGMthwZOECEKFLMpkqtQ2j_FECfW3ILTYoZkaKo75M80NI2AXYCCfhnsyy65MqusNoGJB2jCK8WKvT2MR0FkNIInl7L8rlw4F796tG0dpmTBRNJUio6mTjk0TZGJCKhBjRR28wgNzi47xnroyVdPvgiUIFCnEFx0ggpzHbgMTnJP-KH38BMpcmLrmavu4DS5LYBGtWvR5dZffQhFsaZ5Uzjtkj64-DLRRey-sCcMIwScC-vt-s0uWccG61oElwcwKAf8C2amNown2GkIZHV32irtVj4oKzt8hkALfMi8SMQaqa_5j9hVIOXuaPmazYeB_QiydAR5nADUAkYH_9cqX4q-soTbUUkUgoG2fQWIf7B4aMyaANAGdL4ZyzozeDglXyvrOqR4&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ_ZUvrpBo4zoRMxJ5v8KOzpI
Peradeniya Botanical Garden,Attraction,Central,Kandy,Waleed Abdel-kader,5,"The Royal Botanic Gardens in Peradeniya are absolutely stunning and exceeded all expectations. The grounds are vast, beautifully landscaped, and immaculately maintained. You can spend hours walking through the different sections – from the impressive orchid collection, to the towering palm avenues, giant bamboo groves, and massive century-old trees.

The atmosphere is peaceful and refreshing, making it the perfect escape from the busy city. It’s also a paradise for photography and nature lovers. Every corner feels unique and full of beauty.

This was honestly one of the best experiences in Sri Lanka – highly recommended for anyone visiting Kandy.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dqW6_FoChTobNCrFKeMrp2x1QXuhw73-zWGuNjuxlf3vngcyQq_l4R5RWMkUrQc6kkug_5Jr2v9qBTpv0kMu385lcyvQ5kmcMIGvSHVY_Rs2Og0mYsd8FYuKk3Vbq_xdPuvXcVINPUnUcFe0eV9jbuWCZXwmQKSGq4g1hSEPU3J8bnxHX3er5cJQEHtT8HnHhPFz50KVzRMTT7bZ2qGMthwZOECEKFLMpkqtQ2j_FECfW3ILTYoZkaKo75M80NI2AXYCCfhnsyy65MqusNoGJB2jCK8WKvT2MR0FkNIInl7L8rlw4F796tG0dpmTBRNJUio6mTjk0TZGJCKhBjRR28wgNzi47xnroyVdPvgiUIFCnEFx0ggpzHbgMTnJP-KH38BMpcmLrmavu4DS5LYBGtWvR5dZffQhFsaZ5Uzjtkj64-DLRRey-sCcMIwScC-vt-s0uWccG61oElwcwKAf8C2amNown2GkIZHV32irtVj4oKzt8hkALfMi8SMQaqa_5j9hVIOXuaPmazYeB_QiydAR5nADUAkYH_9cqX4q-soTbUUkUgoG2fQWIf7B4aMyaANAGdL4ZyzozeDglXyvrOqR4&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ_ZUvrpBo4zoRMxJ5v8KOzpI
Peradeniya Botanical Garden,Attraction,Central,Kandy,Nyesha Sen,4,"This garden or gardens as the name suggests spans over 146 acres. It's massive and for my injured foot this was a huge task to complete. But I'm proud that I finished half of the garden on my first visit.

The entire area is full of trees and birds and monkeys. Ever feel like you need some fresh air, well you'll get a lot of it here. Beautiful scenes, peaceful and clean. The green just gives a sense of immense calmness alimg with the variety of flowers.

One must visit this if nearby or if planning to come to Peradeniya.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dqW6_FoChTobNCrFKeMrp2x1QXuhw73-zWGuNjuxlf3vngcyQq_l4R5RWMkUrQc6kkug_5Jr2v9qBTpv0kMu385lcyvQ5kmcMIGvSHVY_Rs2Og0mYsd8FYuKk3Vbq_xdPuvXcVINPUnUcFe0eV9jbuWCZXwmQKSGq4g1hSEPU3J8bnxHX3er5cJQEHtT8HnHhPFz50KVzRMTT7bZ2qGMthwZOECEKFLMpkqtQ2j_FECfW3ILTYoZkaKo75M80NI2AXYCCfhnsyy65MqusNoGJB2jCK8WKvT2MR0FkNIInl7L8rlw4F796tG0dpmTBRNJUio6mTjk0TZGJCKhBjRR28wgNzi47xnroyVdPvgiUIFCnEFx0ggpzHbgMTnJP-KH38BMpcmLrmavu4DS5LYBGtWvR5dZffQhFsaZ5Uzjtkj64-DLRRey-sCcMIwScC-vt-s0uWccG61oElwcwKAf8C2amNown2GkIZHV32irtVj4oKzt8hkALfMi8SMQaqa_5j9hVIOXuaPmazYeB_QiydAR5nADUAkYH_9cqX4q-soTbUUkUgoG2fQWIf7B4aMyaANAGdL4ZyzozeDglXyvrOqR4&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ_ZUvrpBo4zoRMxJ5v8KOzpI
Peradeniya Botanical Garden,Attraction,Central,Kandy,Roberta Crouch,5,"Lovely place to visit and calm inside the chaos of the city. Its around £10 entrance fee, take water although there is a small cafe at the entrance and a local small canteen inside the park. You can hire a golf cart if you like which is good for people less able to walk around the huge park.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dqW6_FoChTobNCrFKeMrp2x1QXuhw73-zWGuNjuxlf3vngcyQq_l4R5RWMkUrQc6kkug_5Jr2v9qBTpv0kMu385lcyvQ5kmcMIGvSHVY_Rs2Og0mYsd8FYuKk3Vbq_xdPuvXcVINPUnUcFe0eV9jbuWCZXwmQKSGq4g1hSEPU3J8bnxHX3er5cJQEHtT8HnHhPFz50KVzRMTT7bZ2qGMthwZOECEKFLMpkqtQ2j_FECfW3ILTYoZkaKo75M80NI2AXYCCfhnsyy65MqusNoGJB2jCK8WKvT2MR0FkNIInl7L8rlw4F796tG0dpmTBRNJUio6mTjk0TZGJCKhBjRR28wgNzi47xnroyVdPvgiUIFCnEFx0ggpzHbgMTnJP-KH38BMpcmLrmavu4DS5LYBGtWvR5dZffQhFsaZ5Uzjtkj64-DLRRey-sCcMIwScC-vt-s0uWccG61oElwcwKAf8C2amNown2GkIZHV32irtVj4oKzt8hkALfMi8SMQaqa_5j9hVIOXuaPmazYeB_QiydAR5nADUAkYH_9cqX4q-soTbUUkUgoG2fQWIf7B4aMyaANAGdL4ZyzozeDglXyvrOqR4&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ_ZUvrpBo4zoRMxJ5v8KOzpI
Kandy Lake,Attraction,Central,Kandy,Ravindu Lakmal,5,"""Beautiful Viewpoint in Kandy""
I recently visited this viewpoint in Kandy, and the scenery was amazing. You can see the whole city with the mountains and greenery all around. It’s a peaceful place to relax, take photos, and enjoy the fresh air. Sometimes it can be a little bit busy here, but it doesn’t disturb the experience. Sunset time is especially nice when the city slowly lights up. Definitely worth a visit if you’re in Kandy.
🍃✨️",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dZzBFzZk2uiA5bePuPLClPf11wOHaroBmrwg-Vj7sd0iF_L1ON4RmC8nh9YVgH1nNiOr0tOWUhOQBol04_SwON7P4_P145kBnz_v09hBOAzPBNT3ixNTv-TFXzAEtm7l3TQli5KqWNJt0zIK0avgYzqZu0LIkJBBNq3c_3CiLBGgfi_4bxLbHeeHdxhm4TFmIkFTziTvUy6enF_b7_Kjy7LaP4_ZcaD8LddDQx3d1JQnD8ikMFB_f1XrhKg-i-BL25zykCtFNMG0T4gJnkDlc-xBkbaFfNtQGysyPnXRSi4_VY8vUbggB81jtcQccyc3cALGxE6p5yHeIrdhFdmq0tj7RujzikwwfWS_-ukZ8-XkjT3qL-8H0CgDI9FumL3hgR4mTC6OJswSGG3ad3dp4k8oGpTPLQJ51nIH9H8X_Wb7x-AmBazGv_nfv-3OQqm3LEru2IrCQBSZ5XW6VKei7nUQQfLxzWyKB-ZFnhmVH70kpsh8KYmHnZKevTNNw0j5CDFFq4bOZFpnXDoB2HSiS_gG58l7tYPfKuXpvW3Z6IF42GmDRIpfJXgDcNbX_GDoA2JT4eQlwnViNm0rgaCK2rnlg&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJC04Qg1ln4zoRWo-nOesdp78
Kandy Lake,Attraction,Central,Kandy,Hynek Prudel,5,"A great spot above Kandy offering beautiful panoramic views of the city — especially stunning at sunset or after dark. There are a few souvenir sellers around, but they’re not too pushy if you politely decline. During our visit, it wasn’t too crowded, which made the experience even more enjoyable. A peaceful and scenic place that's well worth a short stop while exploring Kandy.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dZzBFzZk2uiA5bePuPLClPf11wOHaroBmrwg-Vj7sd0iF_L1ON4RmC8nh9YVgH1nNiOr0tOWUhOQBol04_SwON7P4_P145kBnz_v09hBOAzPBNT3ixNTv-TFXzAEtm7l3TQli5KqWNJt0zIK0avgYzqZu0LIkJBBNq3c_3CiLBGgfi_4bxLbHeeHdxhm4TFmIkFTziTvUy6enF_b7_Kjy7LaP4_ZcaD8LddDQx3d1JQnD8ikMFB_f1XrhKg-i-BL25zykCtFNMG0T4gJnkDlc-xBkbaFfNtQGysyPnXRSi4_VY8vUbggB81jtcQccyc3cALGxE6p5yHeIrdhFdmq0tj7RujzikwwfWS_-ukZ8-XkjT3qL-8H0CgDI9FumL3hgR4mTC6OJswSGG3ad3dp4k8oGpTPLQJ51nIH9H8X_Wb7x-AmBazGv_nfv-3OQqm3LEru2IrCQBSZ5XW6VKei7nUQQfLxzWyKB-ZFnhmVH70kpsh8KYmHnZKevTNNw0j5CDFFq4bOZFpnXDoB2HSiS_gG58l7tYPfKuXpvW3Z6IF42GmDRIpfJXgDcNbX_GDoA2JT4eQlwnViNm0rgaCK2rnlg&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJC04Qg1ln4zoRWo-nOesdp78
Kandy Lake,Attraction,Central,Kandy,Jbalaji Avm,5,Awesome place to visit family and friends to see the beauty of the whole country city. It's look like a lighting show in the evening. Literally we can see the mesmerizing view of the reflection Hindi Kandy lake,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dZzBFzZk2uiA5bePuPLClPf11wOHaroBmrwg-Vj7sd0iF_L1ON4RmC8nh9YVgH1nNiOr0tOWUhOQBol04_SwON7P4_P145kBnz_v09hBOAzPBNT3ixNTv-TFXzAEtm7l3TQli5KqWNJt0zIK0avgYzqZu0LIkJBBNq3c_3CiLBGgfi_4bxLbHeeHdxhm4TFmIkFTziTvUy6enF_b7_Kjy7LaP4_ZcaD8LddDQx3d1JQnD8ikMFB_f1XrhKg-i-BL25zykCtFNMG0T4gJnkDlc-xBkbaFfNtQGysyPnXRSi4_VY8vUbggB81jtcQccyc3cALGxE6p5yHeIrdhFdmq0tj7RujzikwwfWS_-ukZ8-XkjT3qL-8H0CgDI9FumL3hgR4mTC6OJswSGG3ad3dp4k8oGpTPLQJ51nIH9H8X_Wb7x-AmBazGv_nfv-3OQqm3LEru2IrCQBSZ5XW6VKei7nUQQfLxzWyKB-ZFnhmVH70kpsh8KYmHnZKevTNNw0j5CDFFq4bOZFpnXDoB2HSiS_gG58l7tYPfKuXpvW3Z6IF42GmDRIpfJXgDcNbX_GDoA2JT4eQlwnViNm0rgaCK2rnlg&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJC04Qg1ln4zoRWo-nOesdp78
Kandy Lake,Attraction,Central,Kandy,Y S,5,Love this place to see the whole picture of 소 city of Kandy. Good experience to see and take pictures. You can see the lake and the temple at one glance and see the other parts of the city.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dZzBFzZk2uiA5bePuPLClPf11wOHaroBmrwg-Vj7sd0iF_L1ON4RmC8nh9YVgH1nNiOr0tOWUhOQBol04_SwON7P4_P145kBnz_v09hBOAzPBNT3ixNTv-TFXzAEtm7l3TQli5KqWNJt0zIK0avgYzqZu0LIkJBBNq3c_3CiLBGgfi_4bxLbHeeHdxhm4TFmIkFTziTvUy6enF_b7_Kjy7LaP4_ZcaD8LddDQx3d1JQnD8ikMFB_f1XrhKg-i-BL25zykCtFNMG0T4gJnkDlc-xBkbaFfNtQGysyPnXRSi4_VY8vUbggB81jtcQccyc3cALGxE6p5yHeIrdhFdmq0tj7RujzikwwfWS_-ukZ8-XkjT3qL-8H0CgDI9FumL3hgR4mTC6OJswSGG3ad3dp4k8oGpTPLQJ51nIH9H8X_Wb7x-AmBazGv_nfv-3OQqm3LEru2IrCQBSZ5XW6VKei7nUQQfLxzWyKB-ZFnhmVH70kpsh8KYmHnZKevTNNw0j5CDFFq4bOZFpnXDoB2HSiS_gG58l7tYPfKuXpvW3Z6IF42GmDRIpfJXgDcNbX_GDoA2JT4eQlwnViNm0rgaCK2rnlg&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJC04Qg1ln4zoRWo-nOesdp78
Kandy Lake,Attraction,Central,Kandy,Arafat Tanveer,4,"My wife, Shirleen, our child, and I recently visited the famous Kandy View Point—also known as Arthur’s Seat—just a short hike from the Temple of the Tooth. Perched 550 m above the city, it offers sweeping views over Kandy Lake, the Temple of the Tooth Relic, the Royal Palace, and the surrounding hills.

The panorama was breathtaking. We arrived mid‑afternoon, but locals and fellow tourists recommend early morning or late afternoon for the best light and cooler temperatures . As we soaked in the view, birds chirped, monkeys swung through the trees, and a gentle breeze kept us refreshed. The platform is not that much spacious but well‑laid out—perfect for family photos.

Local Vendors

Scattered near the viewpoint are small vendors selling souvenirs and snacks. While culturally intriguing, they tend to price their items quite high—many charging several times more than city shops. We politely declined their offers, choosing instead to enjoy the view and capture memories with our camera.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dZzBFzZk2uiA5bePuPLClPf11wOHaroBmrwg-Vj7sd0iF_L1ON4RmC8nh9YVgH1nNiOr0tOWUhOQBol04_SwON7P4_P145kBnz_v09hBOAzPBNT3ixNTv-TFXzAEtm7l3TQli5KqWNJt0zIK0avgYzqZu0LIkJBBNq3c_3CiLBGgfi_4bxLbHeeHdxhm4TFmIkFTziTvUy6enF_b7_Kjy7LaP4_ZcaD8LddDQx3d1JQnD8ikMFB_f1XrhKg-i-BL25zykCtFNMG0T4gJnkDlc-xBkbaFfNtQGysyPnXRSi4_VY8vUbggB81jtcQccyc3cALGxE6p5yHeIrdhFdmq0tj7RujzikwwfWS_-ukZ8-XkjT3qL-8H0CgDI9FumL3hgR4mTC6OJswSGG3ad3dp4k8oGpTPLQJ51nIH9H8X_Wb7x-AmBazGv_nfv-3OQqm3LEru2IrCQBSZ5XW6VKei7nUQQfLxzWyKB-ZFnhmVH70kpsh8KYmHnZKevTNNw0j5CDFFq4bOZFpnXDoB2HSiS_gG58l7tYPfKuXpvW3Z6IF42GmDRIpfJXgDcNbX_GDoA2JT4eQlwnViNm0rgaCK2rnlg&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJC04Qg1ln4zoRWo-nOesdp78
